stopwords_removed,2-gram
"['coba', 'tambahin', 'ngirim', 'battle', 'poin', 'biar', 'ngirim', 'teman']","['battle_poin', 'biar_ngirim', 'coba_tambahin', 'ngirim_battle', 'ngirim_teman', 'poin_biar', 'tambahin_ngirim']"
"['bagus', 'keren', 'bagus', 'bagus', 'balik', 'jembut', 'buruk', 'buruk']","['bagus_bagus', 'bagus_balik', 'bagus_keren', 'balik_jembut', 'buruk_buruk', 'jembut_buruk', 'keren_bagus']"
"['makin', 'makin', 'jelas', 'masalah', 'jelek', 'banget', 'stabil', 'suka', 'lag', 'tibajadi', 'makin', 'males', 'update', 'makin', 'gede', 'mb', 'baik', 'sudah', 'waras']","['baik_sudah', 'banget_stabil', 'gede_mb', 'jelas_masalah', 'jelek_banget', 'lag_tibajadi', 'makin_gede', 'makin_jelas', 'makin_makin', 'makin_males', 'males_update', 'masalah_jelek', 'mb_baik', 'stabil_suka', 'sudah_waras', 'suka_lag', 'tibajadi_makin', 'update_makin']"
"['waw', 'seru']",['waw_seru']
"['mantap', 'bagus', 'banget', 'ws', 'alhamdulillah']","['bagus_banget', 'banget_ws', 'mantap_bagus', 'ws_alhamdulillah']"
"['bagussihh', 'tolong', 'gelap', 'hapus']","['bagussihh_tolong', 'gelap_hapus', 'tolong_gelap']"
"['sukak', 'user', 'franko', 'tari', 'maut', 'langsung', 'kena', 'lord']","['franko_tari', 'kena_lord', 'langsung_kena', 'maut_langsung', 'sukak_user', 'tari_maut', 'user_franko']"
"['sedot', 'makin', 'makin', 'jelek', 'makin', 'buruk', 'full', 'leq', 'bnyak', 'bug']","['bnyak_bug', 'buruk_full', 'full_leq', 'jelek_makin', 'leq_bnyak', 'makin_buruk', 'makin_jelek', 'makin_makin', 'sedot_makin']"
"['moga', 'bagus']",['moga_bagus']
"['buruk', 'banyak', 'draksistem', 'buruk', 'pernah']","['banyak_draksistem', 'buruk_banyak', 'buruk_pernah', 'draksistem_buruk']"
"['makin', 'lama', 'makin', 'anj', 'bagus', 'stabil', 'gabisa', 'gerak', 'pencet', 'bilang', 'buruk', 'muncul', 'bagusstabil', 'jelas', 'musuh', 'party', 'posisi', 'menang', 'hubung', 'ulang', 'make', 'kuota']","['anj_bagus', 'bagus_stabil', 'bagusstabil_jelas', 'bilang_buruk', 'buruk_muncul', 'gabisa_gerak', 'gerak_pencet', 'hubung_ulang', 'jelas_musuh', 'lama_makin', 'make_kuota', 'makin_anj', 'makin_lama', 'menang_hubung', 'muncul_bagusstabil', 'musuh_party', 'party_posisi', 'pencet_bilang', 'posisi_menang', 'stabil_gabisa', 'ulang_make']"
"['rusak', 'bug', 'afk', 'bodo']","['afk_bodo', 'bug_afk', 'rusak_bug']"
"['bagus', 'banget', 'bos']","['bagus_banget', 'banget_bos']"
"['keri', 'gs', 'jangn', 'coba', 'adik', 'mainnin', 'lama', 'bulan', 'lebih', 'masuk', 'rumah', 'sakit', 'jiwa', 'setress', 'lebih', 'habus', 'baik', 'kesehatanmental']","['adik_mainnin', 'baik_kesehatanmental', 'bulan_lebih', 'coba_adik', 'gs_jangn', 'habus_baik', 'jangn_coba', 'jiwa_setress', 'keri_gs', 'lama_bulan', 'lebih_habus', 'lebih_masuk', 'mainnin_lama', 'masuk_rumah', 'rumah_sakit', 'sakit_jiwa', 'setress_lebih']"
"['hadeuh', 'mah', 'seru', 'stres', 'wortit', 'banget', 'apalgi', 'sengaja', 'banget', 'kasi', 'gelap', 'gelap', 'melulu', 'tambah', 'sinyal', 'bagus', 'lag', 'lag']","['apalgi_sengaja', 'bagus_lag', 'banget_apalgi', 'banget_kasi', 'gelap_gelap', 'gelap_melulu', 'hadeuh_mah', 'kasi_gelap', 'lag_lag', 'mah_seru', 'melulu_tambah', 'sengaja_banget', 'seru_stres', 'sinyal_bagus', 'stres_wortit', 'tambah_sinyal', 'wortit_banget']"
"['makin', 'update', 'lag', 'enak', 'khusus', 'mending', 'usah', 'maksa', 'yaudah', 'awas', 'darah', 'tinggi', 'bubarin', 'tod']","['awas_darah', 'bubarin_tod', 'darah_tinggi', 'enak_khusus', 'khusus_mending', 'lag_enak', 'makin_update', 'maksa_yaudah', 'mending_usah', 'tinggi_bubarin', 'update_lag', 'usah_maksa', 'yaudah_awas']"
"['seru', 'cari', 'teman', 'pacar']","['cari_teman', 'seru_cari', 'teman_pacar']"
['seru'],[]
"['moga', 'sabar', 'tinggi', 'serta', 'semua', 'domzz', 'stay']","['domzz_stay', 'moga_sabar', 'sabar_tinggi', 'semua_domzz', 'serta_semua', 'tinggi_serta']"
"['seru', 'epic', 'moga', 'onic']","['epic_moga', 'moga_onic', 'seru_epic']"
"['lovyu', 'muntun', 'akun', 'balik', 'cs', 'bgus', 'banget', 'banget', 'banget', 'lovyu', 'muntun']","['akun_balik', 'balik_cs', 'banget_banget', 'banget_lovyu', 'bgus_banget', 'cs_bgus', 'lovyu_muntun', 'muntun_akun']"
"['jangan', 'guys', 'haram', 'isi', 'gelap', 'selalu', 'kalah', 'adil', 'scak', 'epic', 'gegera', 'gelap', 'tolong', 'pisahin', 'gelap', 'kikirr', 'emosi', 'bukan', 'ngilangin', 'stres', 'tambah', 'stres', 'haram', 'kikir', 'poke', 'adil', 'ngepus', 'sampai', 'imo', 'nyata', 'kalah', 'haram', 'tolong', 'not', 'mending', 'free', 'fire', 'lose', 'treak', 'cape', 'epic', 'tolong', 'bagus']","['adil_ngepus', 'adil_scak', 'bukan_ngilangin', 'cape_epic', 'emosi_bukan', 'epic_gegera', 'epic_tolong', 'fire_lose', 'free_fire', 'gegera_gelap', 'gelap_kikirr', 'gelap_selalu', 'gelap_tolong', 'guys_haram', 'haram_isi', 'haram_kikir', 'haram_tolong', 'imo_nyata', 'isi_gelap', 'jangan_guys', 'kalah_adil', 'kalah_haram', 'kikir_poke', 'kikirr_emosi', 'lose_treak', 'mending_free', 'ngepus_sampai', 'ngilangin_stres', 'not_mending', 'nyata_kalah', 'pisahin_gelap', 'poke_adil', 'sampai_imo', 'scak_epic', 'selalu_kalah', 'stres_haram', 'stres_tambah', 'tambah_stres', 'tolong_bagus', 'tolong_not', 'tolong_pisahin', 'treak_cape']"
"['legends', 'nggk', 'mobil', 'aplikasi', 'nggk', 'didonwloadya', 'mungkin', 'nokia', 'hehe']","['aplikasi_nggk', 'didonwloadya_mungkin', 'legends_nggk', 'mobil_aplikasi', 'mungkin_nokia', 'nggk_didonwloadya', 'nggk_mobil', 'nokia_hehe']"
"['kontribusi', 'playernya', 'toxic', 'trs', 'wifi', 'lag', 'scroll', 'yt', 'tiktok', 'lag']","['kontribusi_playernya', 'lag_scroll', 'playernya_toxic', 'scroll_yt', 'tiktok_lag', 'toxic_trs', 'trs_wifi', 'wifi_lag', 'yt_tiktok']"
"['makin', 'jelas', 'resah', 'tambah', 'makin', 'banyak', 'draksistem', 'adalagi', 'bila', 'bintang', 'ketemu', 'trol', 'makin', 'makin', 'bb']","['adalagi_bila', 'banyak_draksistem', 'bila_bintang', 'bintang_ketemu', 'draksistem_adalagi', 'jelas_resah', 'ketemu_trol', 'makin_banyak', 'makin_bb', 'makin_jelas', 'makin_makin', 'resah_tambah', 'tambah_makin', 'trol_makin']"
"['najis', 'bug', 'lol', 'emosi', 'rusak', 'bug', 'buka', 'aplikasi', 'lain', 'lancar', 'jaya', 'kocak']","['aplikasi_lain', 'bug_buka', 'bug_lol', 'buka_aplikasi', 'emosi_rusak', 'jaya_kocak', 'lain_lancar', 'lancar_jaya', 'lol_emosi', 'najis_bug', 'rusak_bug']"
"['gonta', 'ganti', 'provider', 'clasic', 'super', 'lag', 'niat', 'cari', 'hibur', 'emosi', 'uninstall', 'males']","['cari_hibur', 'clasic_super', 'emosi_uninstall', 'ganti_provider', 'gonta_ganti', 'hibur_emosi', 'lag_niat', 'niat_cari', 'provider_clasic', 'super_lag', 'uninstall_males']"
"['merah', 'bgs', 'classic', 'bagus', 'kacau', 'skrng', 'bagus']","['bagus_kacau', 'bgs_classic', 'classic_bagus', 'kacau_skrng', 'merah_bgs', 'skrng_bagus']"
"['hello', 'justin', 'yuan', 'and', 'watson', 'xu', 'zhenhua', 'will', 'never', 'read', 'letter', 'al', 'jabar', 'you', 'm', 'already', 'hurt', 'by', 'you', 'so', 'congratulations', 'on', 'what', 'will', 'happen', 'pain', 'that', 'why']","['al_jabar', 'already_hurt', 'and_watson', 'by_you', 'congratulations_on', 'happen_pain', 'hello_justin', 'hurt_by', 'jabar_you', 'justin_yuan', 'letter_al', 'never_read', 'on_what', 'pain_that', 'read_letter', 'so_congratulations', 'that_why', 'watson_xu', 'what_will', 'will_happen', 'will_never', 'xu_zhenhua', 'you_already', 'you_so', 'yuan_and', 'zhenhua_will']"
"['kece', 'badai']",['kece_badai']
"['ngasi', 'teman', 'tu', 'benar', 'gausah', 'kawan', 'epik', 'lawan', 'glory', 'imbang', 'menang', 'kalah', 'sampek', 'imbang', 'kawan', 'lawan', 'cuihh']","['benar_gausah', 'epik_lawan', 'gausah_kawan', 'glory_imbang', 'imbang_kawan', 'imbang_menang', 'kalah_sampek', 'kawan_epik', 'kawan_lawan', 'lawan_cuihh', 'lawan_glory', 'menang_kalah', 'ngasi_teman', 'sampek_imbang', 'teman_tu', 'tu_benar']"
"['sip', 'bagus']",['sip_bagus']
"['kadang', 'kadang', 'emosi']","['kadang_emosi', 'kadang_kadang']"
['seru'],[]
"['lumayan', 'agak', 'agak', 'lag']","['agak_agak', 'agak_lag', 'lumayan_agak']"
"['bjirr', 'baru', 'bulan', 'epic']","['baru_bulan', 'bjirr_baru', 'bulan_epic']"
"['ygy', 'donlowd', 'usak', 'mentaly', 'saling', 'ngejek', 'toxic', 'recal', 'ramah', 'dikill', 'musuh', 'lansung', 'lanjut', 'cril', 'mah', 'ngetik', 'dikill', 'musuh', 'omongin', 'pou', 'recal', 'ygy', 'jgn', 'donlowd', 'banke', 'tolol', 'idiot', 'montod']","['banke_tolol', 'cril_mah', 'dikill_musuh', 'donlowd_banke', 'donlowd_usak', 'idiot_montod', 'jgn_donlowd', 'lanjut_cril', 'lansung_lanjut', 'mah_ngetik', 'mentaly_saling', 'musuh_lansung', 'musuh_omongin', 'ngejek_toxic', 'ngetik_dikill', 'omongin_pou', 'pou_recal', 'ramah_dikill', 'recal_ramah', 'recal_ygy', 'saling_ngejek', 'tolol_idiot', 'toxic_recal', 'usak_mentaly', 'ygy_donlowd', 'ygy_jgn']"
"['win', 'lose', 'gitu', 'sampai', 'tres', 'sekarang', 'sudah', 'hapus', 'tres']","['gitu_sampai', 'hapus_tres', 'lose_gitu', 'sampai_tres', 'sekarang_sudah', 'sudah_hapus', 'tres_sekarang', 'win_lose']"
"['buruk', 'sinyal', 'bagus', 'lag', 'lag', 'riport', 'sudah', 'bagus', 'sinyal', 'cok', 'cek', 'sudah', 'bagus', 'abang']","['bagus_abang', 'bagus_lag', 'bagus_sinyal', 'buruk_sinyal', 'cek_sudah', 'cok_cek', 'lag_lag', 'lag_riport', 'riport_sudah', 'sinyal_bagus', 'sinyal_cok', 'sudah_bagus']"
"['ayo', 'rusak', 'enginesistem']","['ayo_rusak', 'rusak_enginesistem']"
"['naon', 'naon', 'minion', 'aing', 'kalah', 'nyerang', 'base', 'aing', 'tolol', 'minion', 'kanker']","['aing_kalah', 'aing_tolol', 'base_aing', 'kalah_nyerang', 'minion_aing', 'minion_kanker', 'naon_minion', 'naon_naon', 'nyerang_base', 'tolol_minion']"
"['memng', 'mantap', 'bosan']","['mantap_bosan', 'memng_mantap']"
"['bagus', 'seru', 'banget', 'buru', 'coba']","['bagus_seru', 'banget_buru', 'buru_coba', 'seru_banget']"
"['beri', 'adil', 'pensi']","['adil_pensi', 'beri_adil']"
"['tolong', 'baik', 'signyal', 'full', 'patah']","['baik_signyal', 'full_patah', 'signyal_full', 'tolong_baik']"
"['uda', 'lama', 'sekarang', 'sekarang', 'lag', 'gejalas', 'bahkan', 'sampai', 'ngga', 'gerak', 'sinyal', 'bagus', 'wifi', 'bagus', 'tolong', 'server', 'baik', 'mas', 'ngga', 'baik', 'hormat', 'uninstal']","['bagus_tolong', 'bagus_wifi', 'bahkan_sampai', 'baik_hormat', 'baik_mas', 'gejalas_bahkan', 'gerak_sinyal', 'hormat_uninstal', 'lag_gejalas', 'lama_sekarang', 'mas_ngga', 'ngga_baik', 'ngga_gerak', 'sampai_ngga', 'sekarang_lag', 'sekarang_sekarang', 'server_baik', 'sinyal_bagus', 'tolong_server', 'uda_lama', 'wifi_bagus']"
"['makin', 'devices', 'friendly', 'detik', 'sampai', 'frame', 'drop', 'fps', 'per', 'detik', 'parah', 'alhasil', 'ganti', 'emblem', 'battle', 'spell', 'bayang', 'suruh', 'fast', 'respon', 'cuma', 'detik', 'chipset', 'sd', 'kurang', 'kah']","['alhasil_ganti', 'battle_spell', 'bayang_suruh', 'chipset_sd', 'cuma_detik', 'detik_chipset', 'detik_parah', 'detik_sampai', 'devices_friendly', 'drop_fps', 'emblem_battle', 'fast_respon', 'fps_per', 'frame_drop', 'friendly_detik', 'ganti_emblem', 'kurang_kah', 'makin_devices', 'parah_alhasil', 'per_detik', 'respon_cuma', 'sampai_frame', 'sd_kurang', 'spell_bayang', 'suruh_fast']"
"['makin', 'makin', 'jelas', 'lag', 'selalu', 'kalah', 'untun', 'jelek']","['jelas_lag', 'kalah_untun', 'lag_selalu', 'makin_jelas', 'makin_makin', 'selalu_kalah', 'untun_jelek']"
"['jelek', 'sekarang', 'ngga', 'android']","['jelek_sekarang', 'ngga_android', 'sekarang_ngga']"
[],[]
['gelap'],[]
"['macam', 'seru', 'banget']","['macam_seru', 'seru_banget']"
['bagus'],[]
"['ciga', 'bagong', 'ayna', 'sia', 't', 'ngajawab', 'tanya', 'aing', 'kana', 'aing', 'sia', 'jieun', 'rem', 'najis', 'ayna', 'mah', 'aing', 'kudu', 'deui', 'ieu']","['aing_kana', 'aing_kudu', 'aing_sia', 'ayna_mah', 'ayna_sia', 'bagong_ayna', 'ciga_bagong', 'deui_ieu', 'jieun_rem', 'kana_aing', 'kudu_deui', 'mah_aing', 'najis_ayna', 'ngajawab_tanya', 'rem_najis', 'sia_jieun', 'sia_ngajawab', 'tanya_aing']"
"['mkin', 'rusak', 'suka', 'lag', 'pdhal', 'jringan', 'hijau', 'mnding', 'usah', 'dowload']","['hijau_mnding', 'jringan_hijau', 'lag_pdhal', 'mkin_rusak', 'mnding_usah', 'pdhal_jringan', 'rusak_suka', 'suka_lag', 'usah_dowload']"
['hama'],[]
"['sinyal', 'bagus', 'lag', 'emosi']","['bagus_lag', 'lag_emosi', 'sinyal_bagus']"
"['lag', 'wifi']",['lag_wifi']
"['guna', 'jelek', 'nonton', 'yt', 'ig', 'tiktok', 'lancar', 'banget', 'asli', 'guna', 'kntol']","['asli_guna', 'banget_asli', 'guna_jelek', 'guna_kntol', 'ig_tiktok', 'jelek_nonton', 'lancar_banget', 'nonton_yt', 'tiktok_lancar', 'yt_ig']"
"['bagus', 'bangett']",['bagus_bangett']
"['makin', 'buruk', 'kagak', 'senengin', 'selalu', 'feeder', 'bot', 'tahu', 'jenis', 'item', 'emblem', 'butuh', 'terkadang', 'asal', 'pilih', 'king', 'jauh', 'lebih', 'seru']","['asal_pilih', 'bot_tahu', 'buruk_kagak', 'butuh_terkadang', 'emblem_butuh', 'feeder_bot', 'item_emblem', 'jauh_lebih', 'jenis_item', 'kagak_senengin', 'king_jauh', 'lebih_seru', 'makin_buruk', 'pilih_king', 'selalu_feeder', 'senengin_selalu', 'tahu_jenis', 'terkadang_asal']"
"['buruk', 'kau', 'bagus', 'bagus', 'sikit', 'beri', 't', 'n', 'semua', 'hapus', 'play', 'store']","['bagus_bagus', 'bagus_sikit', 'beri_semua', 'buruk_kau', 'hapus_play', 'kau_bagus', 'play_store', 'semua_hapus', 'sikit_beri']"
"['bagus', 'usia', 'baik']","['bagus_usia', 'usia_baik']"
"['update', 'season', 'pernah', 'rusak', 'sinyal', 'bagus', 'lag', 'butut']","['bagus_lag', 'lag_butut', 'pernah_rusak', 'rusak_sinyal', 'season_pernah', 'sinyal_bagus', 'update_season']"
"['kalah', 'lawa', 'ngeri', 'lol']","['kalah_lawa', 'lawa_ngeri', 'ngeri_lol']"
['aneh'],[]
['buruk'],[]
"['muak', 'daritadi', 'sengaja', 'kalah']","['daritadi_sengaja', 'muak_daritadi', 'sengaja_kalah']"
"['tolong', 'notice', 'milik', 'masuk', 'coba', 'tambah', 'brawl', 'brawl', 'masuk', 'semangat']","['brawl_brawl', 'brawl_masuk', 'coba_tambah', 'masuk_coba', 'masuk_semangat', 'milik_masuk', 'notice_milik', 'tambah_brawl', 'tolong_notice']"
"['sinyal', 'down', 'pernah', 'perhati', 'complain', 'ttg', 'stabil', 'sinyal', 'update', 'baru', 'lag', 'parah']","['baru_lag', 'complain_ttg', 'down_pernah', 'lag_parah', 'perhati_complain', 'pernah_perhati', 'sinyal_down', 'sinyal_update', 'stabil_sinyal', 'ttg_stabil', 'update_baru']"
"['jelas', 'lama', 'update', 'makin', 'parah', 'lag', 'pdhl', 'hijau', 'sinyal', 'msuk', 'lagg', 'afk', 'jelas']","['afk_jelas', 'hijau_sinyal', 'jelas_lama', 'lag_pdhl', 'lagg_afk', 'lama_update', 'makin_parah', 'msuk_lagg', 'parah_lag', 'pdhl_hijau', 'sinyal_msuk', 'update_makin']"
"['gaje', 'glory', 'isi', 'tetp', 'banyak', 'draksisitem']","['banyak_draksisitem', 'gaje_glory', 'glory_isi', 'isi_tetp', 'tetp_banyak']"
"['mending', 'lain', 'curang']","['lain_curang', 'mending_lain']"
"['munafik', 'bego', 'win', 'klh', 'dlu', 'wkwk', 'buruk', 'push', 'lama', 'stack', 'lingkar', 'setan', 'gtu', 'mending', 'pindah', 'ketimbang', 'kikir', 'stack', 'mawi', 'minimal', 'beri', 'imbang', 'sedikit', 'biadab', 'masa', 'musuh', 'pro', 'bot', 'mikir', 'bego', 'mending', 'ep', 'ep', 'ketimbang', 'kikir']","['bego_mending', 'bego_win', 'beri_imbang', 'biadab_masa', 'bot_mikir', 'buruk_push', 'dlu_wkwk', 'ep_ep', 'ep_ketimbang', 'gtu_mending', 'imbang_sedikit', 'ketimbang_kikir', 'kikir_stack', 'klh_dlu', 'lama_stack', 'lingkar_setan', 'masa_musuh', 'mawi_minimal', 'mending_ep', 'mending_pindah', 'mikir_bego', 'minimal_beri', 'munafik_bego', 'musuh_pro', 'pindah_ketimbang', 'pro_bot', 'push_lama', 'sedikit_biadab', 'setan_gtu', 'stack_lingkar', 'stack_mawi', 'win_klh', 'wkwk_buruk']"
"['makin', 'absurb', 'imbang', 'cuih', 'sampah', 'staffnya', 'ngga', 'kerja']","['absurb_imbang', 'cuih_sampah', 'imbang_cuih', 'makin_absurb', 'ngga_kerja', 'sampah_staffnya', 'staffnya_ngga']"
"['cocok', 'bintang', 'satu', 'ws', 'ls']","['bintang_satu', 'cocok_bintang', 'satu_ws', 'ws_ls']"
"['alam', 'senang', 'bagus', 'inspirasi', 'tokohtokoh', 'nasional', 'kenal', 'negara', 'beda', 'tema', 'tarik', 'dukung', 'kembang', 'lonjak', 'drastis', 'sudah', 'masuk', 'salah', 'satu', 'favorit', 'alam', 'virtual', 'senang', 'senang', 'selalu', 'buff', 'nerf', 'sesuai', 'play', 'imbang']","['alam_senang', 'alam_virtual', 'bagus_inspirasi', 'beda_tema', 'buff_nerf', 'drastis_sudah', 'dukung_kembang', 'favorit_alam', 'inspirasi_tokohtokoh', 'kembang_lonjak', 'kenal_negara', 'lonjak_drastis', 'masuk_salah', 'nasional_kenal', 'negara_beda', 'nerf_sesuai', 'play_imbang', 'salah_satu', 'satu_favorit', 'selalu_buff', 'senang_bagus', 'senang_selalu', 'senang_senang', 'sesuai_play', 'sudah_masuk', 'tarik_dukung', 'tema_tarik', 'tokohtokoh_nasional', 'virtual_senang']"
"['jelas', 'beri', 'ngotak', 'tres']","['beri_ngotak', 'jelas_beri', 'ngotak_tres']"
"['makin', 'ngaco', 'down', 'ms', 'naik', 'turuun', 'rating']","['down_ms', 'makin_ngaco', 'ms_naik', 'naik_turuun', 'ngaco_down', 'turuun_rating']"
"['kadita', 'butuh', 'skin', 'epic', 'zenith', 'kadita', 'ariel', 'cocok', 'zenith']","['ariel_cocok', 'butuh_skin', 'cocok_zenith', 'epic_zenith', 'kadita_ariel', 'kadita_butuh', 'skin_epic', 'zenith_kadita']"
"['bangke', 'mending', 'urusin', 'masalah', 'bug', 'ingame', 'ngurusin', 'event', 'skin', 'siasia', 'banyak', 'event', 'skin', 'masalah', 'bug', 'urusin', 'ijo', 'lag', 'aneh']","['bangke_mending', 'banyak_event', 'bug_ingame', 'bug_urusin', 'event_skin', 'ijo_lag', 'ingame_ngurusin', 'lag_aneh', 'masalah_bug', 'mending_urusin', 'ngurusin_event', 'siasia_banyak', 'skin_masalah', 'skin_siasia', 'urusin_ijo', 'urusin_masalah']"
"['sekarang', 'aneh', 'banget', 'satuin', 'bego', 'musuh', 'op', 'malesin']","['aneh_banget', 'banget_satuin', 'bego_musuh', 'musuh_op', 'op_malesin', 'satuin_bego', 'sekarang_aneh']"
"['baik', 'dunia']",['baik_dunia']
"['bukan', 'makin', 'bagus', 'makin', 'parah', 'lagnya', 'setting', 'speed', 'tingkat', 'masalah', 'aktif', 'selalu', 'suka', 'nonaktif', 'sendiri', 'nyalain', 'speed', 'tingkat', 'tambah', 'kira', 'masalah', 'signal', 'sendiri', 'wifi', 'cek', 'signal', 'bar', 'penuh', 'begitu', 'wifi', 'tes', 'youtube', 'lain', 'lancar', 'gimana', 'tolong', 'walau', 'merek', 'as', 'lama', 'lain', 'bagus']","['aktif_selalu', 'as_lama', 'bagus_makin', 'bar_penuh', 'begitu_wifi', 'bukan_makin', 'cek_signal', 'gimana_tolong', 'kira_masalah', 'lagnya_setting', 'lain_bagus', 'lain_lancar', 'lama_lain', 'lancar_gimana', 'makin_bagus', 'makin_parah', 'masalah_aktif', 'masalah_signal', 'merek_as', 'nonaktif_sendiri', 'nyalain_speed', 'parah_lagnya', 'penuh_begitu', 'selalu_suka', 'sendiri_nyalain', 'sendiri_wifi', 'setting_speed', 'signal_bar', 'signal_sendiri', 'speed_tingkat', 'suka_nonaktif', 'tambah_kira', 'tes_youtube', 'tingkat_masalah', 'tingkat_tambah', 'tolong_walau', 'walau_merek', 'wifi_cek', 'wifi_tes', 'youtube_lain']"
"['aneh', 'tinggi', 'teman', 'bot', 'aneh', 'bett', 'musuh', 'semua', 'sendiri', 'bott', 'buay', 'serius', 'bodoh']","['aneh_bett', 'aneh_tinggi', 'bett_musuh', 'bot_aneh', 'bott_buay', 'buay_serius', 'musuh_semua', 'semua_sendiri', 'sendiri_bott', 'serius_bodoh', 'teman_bot', 'tinggi_teman']"
"['buruk', 'wifi', 'bagus', 'apakah', 'legends', 'rusak']","['apakah_legends', 'bagus_apakah', 'buruk_wifi', 'legends_rusak', 'wifi_bagus']"
['rusak'],[]
"['coba', 'baik', 'anjg', 'bagus', 'kenapa', 'lag', 'emosi', 'heran']","['anjg_bagus', 'bagus_kenapa', 'baik_anjg', 'coba_baik', 'emosi_heran', 'kenapa_lag', 'lag_emosi']"
"['pliss', 'baik', 'masa', 'ie', 'lezen', 'epic', 'gara', 'gara', 'punya', 'guna', 'gelap', 'aduh']","['baik_masa', 'epic_gara', 'gara_gara', 'gara_punya', 'gelap_aduh', 'guna_gelap', 'ie_lezen', 'lezen_epic', 'masa_ie', 'pliss_baik', 'punya_guna']"
"['kalah', 'sampai', 'menang', 'lawan', 'komputer']","['kalah_sampai', 'lawan_komputer', 'menang_lawan', 'sampai_menang']"
['gjls'],[]
"['makin', 'updetan', 'makin', 'jelas', 'selalu', 'lag', 'sinyal', 'bagus']","['jelas_selalu', 'lag_sinyal', 'makin_jelas', 'makin_updetan', 'selalu_lag', 'sinyal_bagus', 'updetan_makin']"
"['bagus', 'kikir', 'imbang', 'banyak', 'bansos', 'gacha', 'wangi', 'baik', 'wangiin', 'akun', 'moontod', 'tambahin', 'bintang', 'gacha', 'aspirant', 'pola', 'akun', 'danish']","['akun_danish', 'akun_moontod', 'aspirant_pola', 'bagus_kikir', 'baik_wangiin', 'bansos_gacha', 'banyak_bansos', 'bintang_gacha', 'gacha_aspirant', 'gacha_wangi', 'imbang_banyak', 'kikir_imbang', 'moontod_tambahin', 'pola_akun', 'tambahin_bintang', 'wangi_baik', 'wangiin_akun']"
"['sinyal', 'bagus', 'lag', 'mentok', 'loby', 'patah', 'patah', 'sudah', 'bagus', 'ram', 'besar', 'banyak', 'performa', 'asik']","['bagus_lag', 'bagus_ram', 'banyak_performa', 'besar_banyak', 'lag_mentok', 'loby_patah', 'mentok_loby', 'patah_patah', 'patah_sudah', 'performa_asik', 'ram_besar', 'sinyal_bagus', 'sudah_bagus']"
"['sampah', 'tolol', 'banyak', 'bocah', 'random', 'acak', 'jelas', 'tolol', 'buruk']","['acak_jelas', 'banyak_bocah', 'bocah_random', 'jelas_tolol', 'random_acak', 'sampah_tolol', 'tolol_banyak', 'tolol_buruk']"
['kontol'],[]
"['cocok', 'hilang', 'strees', 'strees']","['cocok_hilang', 'hilang_strees', 'strees_strees']"
['stres'],[]
"['ketemu', 'party', 'aneh', 'busuk', 'busuk']","['aneh_busuk', 'busuk_busuk', 'ketemu_party', 'party_aneh']"
['bagus'],[]
"['tolong', 'imbang', 'troll', 'afk', 'sesuai', 'mending']","['afk_sesuai', 'imbang_troll', 'sesuai_mending', 'tolong_imbang', 'troll_afk']"
['bagus'],[]
"['beberapa', 'imbang', 'afk']","['beberapa_imbang', 'imbang_afk']"
"['susah', 'gampang']",['susah_gampang']
"['pls', 'bagi', 'koin', 'teman']","['bagi_koin', 'koin_teman', 'pls_bagi']"
"['benar', 'ancur', 'season', 'masa', 'full', 'ketemu', 'duo', 'trio', 'party', 'kocak', 'niat', 'happy', 'fun', 'emosi', 'saran', 'mending', 'hapus', 'dri', 'kalean']","['ancur_season', 'benar_ancur', 'dri_kalean', 'duo_trio', 'emosi_saran', 'full_ketemu', 'fun_emosi', 'happy_fun', 'hapus_dri', 'ketemu_duo', 'kocak_niat', 'masa_full', 'mending_hapus', 'niat_happy', 'party_kocak', 'saran_mending', 'season_masa', 'trio_party']"
"['babi', 'macth', 'tier', 'epic', 'atas', 'tdk', 'adil', 'tuk', 'lose', 'streak', 'percuma', 'mvp', 'tuk', 'kalah', 'dasar', 'anjing']","['adil_tuk', 'atas_tdk', 'babi_macth', 'dasar_anjing', 'epic_atas', 'kalah_dasar', 'lose_streak', 'macth_tier', 'mvp_tuk', 'percuma_mvp', 'streak_percuma', 'tdk_adil', 'tier_epic', 'tuk_kalah', 'tuk_lose']"
"['jamet', 'bedahal', 'wifi', 'lancar', 'dasar', 'buruk', 'mending', 'ff']","['bedahal_wifi', 'buruk_mending', 'dasar_buruk', 'jamet_bedahal', 'lancar_dasar', 'mending_ff', 'wifi_lancar']"
"['buruk', 'jangan', 'gelap', 'tadi', 'sudah', 'lose', 'trik', 'pensi']","['buruk_jangan', 'gelap_tadi', 'jangan_gelap', 'lose_trik', 'sudah_lose', 'tadi_sudah', 'trik_pensi']"
