stopwords_removed,3-gram
"['ngawur', 'high', 'mythical', 'glory', 'tinggi', 'ketemu', 'satu', 'high', 'mythic', 'mythical', 'bintang', 'ketemu', 'trio', 'tolong', 'perhati', 'bagus']","['bintang_ketemu_trio', 'glory_tinggi_ketemu', 'high_mythic_mythical', 'high_mythical_glory', 'ketemu_satu_high', 'ketemu_trio_tolong', 'mythic_mythical_bintang', 'mythical_bintang_ketemu', 'mythical_glory_tinggi', 'ngawur_high_mythical', 'satu_high_mythic', 'tinggi_ketemu_satu', 'tolong_perhati_bagus', 'trio_tolong_perhati']"
"['skin', 'bagus']",[]
['anjg'],[]
"['simpel', 'gc', 'jelas', 'spell', 'retri', 'mala', 'ngpus', 'minion', 'kecewa', 'banget']","['gc_jelas_spell', 'jelas_spell_retri', 'mala_ngpus_minion', 'minion_kecewa_banget', 'ngpus_minion_kecewa', 'retri_mala_ngpus', 'simpel_gc_jelas', 'spell_retri_mala']"
"['bagus', 'tahan', 'menara', 'tanpa', 'koneksi', 'pokok', 'bagus']","['bagus_tahan_menara', 'koneksi_pokok_bagus', 'menara_tanpa_koneksi', 'tahan_menara_tanpa', 'tanpa_koneksi_pokok']"
['rusak'],[]
"['saran', 'matchnya', 'buruk']",['saran_matchnya_buruk']
"['strees', 'relog', 'lama', 'jelek', 'banyak', 'update', 'jelek']","['banyak_update_jelek', 'jelek_banyak_update', 'lama_jelek_banyak', 'relog_lama_jelek', 'strees_relog_lama']"
['nyusahin'],[]
"['seru', 'banyak', 'lag']",['seru_banyak_lag']
"['makas', 'sudah', 'lama', 'hibur', 'kadang', 'stres', 'banyak', 'kalah', 'gelap', 'systemnya', 'gapapa', 'bagus', 'beberapa', 'bug', 'update', 'tan', 'terimakasih']","['bagus_beberapa_bug', 'banyak_kalah_gelap', 'beberapa_bug_update', 'bug_update_tan', 'gapapa_bagus_beberapa', 'gelap_systemnya_gapapa', 'hibur_kadang_stres', 'kadang_stres_banyak', 'kalah_gelap_systemnya', 'lama_hibur_kadang', 'makas_sudah_lama', 'stres_banyak_kalah', 'sudah_lama_hibur', 'systemnya_gapapa_bagus', 'update_tan_terimakasih']"
"['bintang', 'buruk', 'ee', 'semua']","['bintang_buruk_ee', 'buruk_ee_semua']"
"['baga', 'buang', 'sja']",['baga_buang_sja']
['bagus'],[]
"['bagus', 'lag', 'jir']",['bagus_lag_jir']
['seru'],[]
"['ta', 'akun', 'ban', 'sembarang', 'tasu']","['akun_ban_sembarang', 'ban_sembarang_tasu', 'ta_akun_ban']"
"['buruk', 'benar', 'anjg', 'ngasi', 'bapuk', 'benar', 'asuu', 'asu', 'boikot', 'anjg']","['anjg_ngasi_bapuk', 'asu_boikot_anjg', 'asuu_asu_boikot', 'bapuk_benar_asuu', 'benar_anjg_ngasi', 'benar_asuu_asu', 'buruk_benar_anjg', 'ngasi_bapuk_benar']"
"['bagus', 'banget', 'sinyal', 'baik']","['bagus_banget_sinyal', 'banget_sinyal_baik']"
"['makin', 'stres', 'koontol']",['makin_stres_koontol']
"['sepi', 'matching', 'sampai', 'menit']","['matching_sampai_menit', 'sepi_matching_sampai']"
['taik'],[]
"['benar', 'masa', 'glory', 'ketemu', 'gtu', 'aneh', 'bngtt']","['benar_masa_glory', 'glory_ketemu_gtu', 'gtu_aneh_bngtt', 'ketemu_gtu_aneh', 'masa_glory_ketemu']"
"['percuma', 'atur', 'draft', 'beberapa', 'imbang', 'banyak', 'feedtroll', 'makin', 'mls']","['atur_draft_beberapa', 'banyak_feedtroll_makin', 'beberapa_imbang_banyak', 'draft_beberapa_imbang', 'feedtroll_makin_mls', 'imbang_banyak_feedtroll', 'percuma_atur_draft']"
"['bintang', 'jg', 'sudah', 'uninstall', 'hilang', 'sinyal', 'full']","['bintang_jg_sudah', 'hilang_sinyal_full', 'jg_sudah_uninstall', 'sudah_uninstall_hilang', 'uninstall_hilang_sinyal']"
"['opsi', 'report', 'tanding', 'guna', 'selain', 'afk', 'ayo', 'meski', 'medal', 'gold', 'bapuk', 'banyak', 'mati', 'push', 'tower', 'bagai', 'sebab', 'kalah', 'wajib', 'tindak', 'cerita', 'lebih', 'bagus', 'kemanamana', 'dalam', 'hal', 'tindak']","['afk_ayo_meski', 'ayo_meski_medal', 'bagai_sebab_kalah', 'bagus_kemanamana_dalam', 'banyak_mati_push', 'bapuk_banyak_mati', 'cerita_lebih_bagus', 'dalam_hal_tindak', 'gold_bapuk_banyak', 'guna_selain_afk', 'kalah_wajib_tindak', 'kemanamana_dalam_hal', 'lebih_bagus_kemanamana', 'mati_push_tower', 'medal_gold_bapuk', 'meski_medal_gold', 'opsi_report_tanding', 'push_tower_bagai', 'report_tanding_guna', 'sebab_kalah_wajib', 'selain_afk_ayo', 'tanding_guna_selain', 'tindak_cerita_lebih', 'tower_bagai_sebab', 'wajib_tindak_cerita']"
"['terlalu', 'banyak', 'akun', 'bot']","['banyak_akun_bot', 'terlalu_banyak_akun']"
['buruk'],[]
"['matching', 'benar', 'jelas']",['matching_benar_jelas']
"['tolong', 'baik', 'bug', 'bug', 'jangan', 'event', 'patch', 'urusin', 'bug', 'bug', 'dalam', 'biarin', 'mana', 'pensi']","['baik_bug_bug', 'biarin_mana_pensi', 'bug_bug_dalam', 'bug_bug_jangan', 'bug_dalam_biarin', 'bug_jangan_event', 'dalam_biarin_mana', 'event_patch_urusin', 'jangan_event_patch', 'patch_urusin_bug', 'tolong_baik_bug', 'urusin_bug_bug']"
"['dongo', 'mentang', 'peringkat', 'global', 'kawan', 'bot', 'lose']","['dongo_mentang_peringkat', 'global_kawan_bot', 'kawan_bot_lose', 'mentang_peringkat_global', 'peringkat_global_kawan']"
"['muntun', 'tolong', 'sinyaljaringan', 'jelek', 'paket', 'lancar', 'pernah', 'pakek', 'wifi', 'sinyal', 'tetap', 'buruk', 'kesel', 'knp', 'lag', 'gerak', 'teman', 'lancar', 'jalan', 'sinyal', 'jelek', 'otomatis', 'lihat', 'lag', 'knp', 'kesel', 'push', 'renk', 'barw', 'tolong', 'muntun', 'history', 'silver', 'coklat', 'kadang', 'afk', 'knp', 'sejak', 'ab', 'tahir', 'buruk']","['ab_tahir_buruk', 'afk_knp_sejak', 'barw_tolong_muntun', 'buruk_kesel_knp', 'coklat_kadang_afk', 'gerak_teman_lancar', 'history_silver_coklat', 'jalan_sinyal_jelek', 'jelek_otomatis_lihat', 'jelek_paket_lancar', 'kadang_afk_knp', 'kesel_knp_lag', 'kesel_push_renk', 'knp_kesel_push', 'knp_lag_gerak', 'knp_sejak_ab', 'lag_gerak_teman', 'lag_knp_kesel', 'lancar_jalan_sinyal', 'lancar_pernah_pakek', 'lihat_lag_knp', 'muntun_history_silver', 'muntun_tolong_sinyaljaringan', 'otomatis_lihat_lag', 'pakek_wifi_sinyal', 'paket_lancar_pernah', 'pernah_pakek_wifi', 'push_renk_barw', 'renk_barw_tolong', 'sejak_ab_tahir', 'silver_coklat_kadang', 'sinyal_jelek_otomatis', 'sinyal_tetap_buruk', 'sinyaljaringan_jelek_paket', 'teman_lancar_jalan', 'tetap_buruk_kesel', 'tolong_muntun_history', 'tolong_sinyaljaringan_jelek', 'wifi_sinyal_tetap']"
"['banyak', 'bug', 'bagi', 'ngasal']","['banyak_bug_bagi', 'bug_bagi_ngasal']"
['oke'],[]
"['banyak', 'gelap']",[]
"['emng', 'seru', 'kadang', 'stres', 'neng', 'sdkit', 'lebih', 'banyak', 'stres', 'buka', 'bahagia', 'kasi', 'bot', 'semua', 'ngerti', 'menang', 'kalah', 'ngertii', 'walaupun', 'lama', 'kolo', 'giniin', 'bosen', 'terimakasih', 'thunny']","['bahagia_kasi_bot', 'banyak_stres_buka', 'bosen_terimakasih_thunny', 'bot_semua_ngerti', 'buka_bahagia_kasi', 'emng_seru_kadang', 'giniin_bosen_terimakasih', 'kadang_stres_neng', 'kalah_ngertii_walaupun', 'kasi_bot_semua', 'kolo_giniin_bosen', 'lama_kolo_giniin', 'lebih_banyak_stres', 'menang_kalah_ngertii', 'neng_sdkit_lebih', 'ngerti_menang_kalah', 'ngertii_walaupun_lama', 'sdkit_lebih_banyak', 'semua_ngerti_menang', 'seru_kadang_stres', 'stres_buka_bahagia', 'stres_neng_sdkit', 'walaupun_lama_kolo']"
"['pilih', 'freya', 'hadiah', 'topup', 'pertama', 'beleric']","['freya_hadiah_topup', 'hadiah_topup_pertama', 'pilih_freya_hadiah', 'topup_pertama_beleric']"
"['musuh', 'jago', 'dongo', 'capek', 'cok', 'ngegendong', 'gendong', 'tu']","['capek_cok_ngegendong', 'cok_ngegendong_gendong', 'dongo_capek_cok', 'jago_dongo_capek', 'musuh_jago_dongo', 'ngegendong_gendong_tu']"
"['tolong', 'baik', 'sinyalnyaping', 'selalu', 'merah', 'lelet']","['baik_sinyalnyaping_selalu', 'selalu_merah_lelet', 'sinyalnyaping_selalu_merah', 'tolong_baik_sinyalnyaping']"
['suka'],[]
"['neng', 'kalah', 'muluk', 'gara', 'gara', 'seim', 'bang', 'tolong', 'jangan', 'sik', 'sa']","['bang_tolong_jangan', 'gara_gara_seim', 'gara_seim_bang', 'jangan_sik_sa', 'kalah_muluk_gara', 'muluk_gara_gara', 'neng_kalah_muluk', 'seim_bang_tolong', 'tolong_jangan_sik']"
"['tolol', 'masalah', 'tulis', 'ruang', 'habis', 'banyak', 'tolol', 'gimana', 'tolol', 'banget', 'yatim']","['banyak_tolol_gimana', 'gimana_tolol_banget', 'habis_banyak_tolol', 'masalah_tulis_ruang', 'ruang_habis_banyak', 'tolol_banget_yatim', 'tolol_gimana_tolol', 'tolol_masalah_tulis', 'tulis_ruang_habis']"
"['hallo', 'tolong', 'server', 'rusak', 'semenjak', 'bug', 'border', 'avatar', 'alucard', 'lag', 'parah', 'ngefrezee', 'stuck', 'tampil', 'utama', 'kalaupun', 'bintang', 'nambah', 'menang', 'invalid']","['alucard_lag_parah', 'avatar_alucard_lag', 'bintang_nambah_menang', 'border_avatar_alucard', 'bug_border_avatar', 'hallo_tolong_server', 'kalaupun_bintang_nambah', 'lag_parah_ngefrezee', 'nambah_menang_invalid', 'ngefrezee_stuck_tampil', 'parah_ngefrezee_stuck', 'rusak_semenjak_bug', 'semenjak_bug_border', 'server_rusak_semenjak', 'stuck_tampil_utama', 'tampil_utama_kalaupun', 'tolong_server_rusak', 'utama_kalaupun_bintang']"
['oah'],[]
"['makin', 'makin', 'aneh', 'gelap', 'pernah', 'padan', 'opmeta', 'dipake', 'musuh', 'jago', 'bot', 'bilang', 'jago', 'bot', 'tolong']","['aneh_gelap_pernah', 'bilang_jago_bot', 'bot_bilang_jago', 'dipake_musuh_jago', 'gelap_pernah_padan', 'jago_bot_bilang', 'jago_bot_tolong', 'makin_aneh_gelap', 'makin_makin_aneh', 'musuh_jago_bot', 'opmeta_dipake_musuh', 'padan_opmeta_dipake', 'pernah_padan_opmeta']"
"['no', 'comment']",[]
"['keran', 'suka']",[]
"['ko', 'sekarang', 'susah', 'buka', 'yh', 'sayah']","['buka_yh_sayah', 'ko_sekarang_susah', 'sekarang_susah_buka', 'susah_buka_yh']"
"['turun', 'harga', 'dm']",['turun_harga_dm']
"['cpe', 'ketemu', 'gelap', 'semua', 'jadeh', 'makin', 'banyak', 'gelap', 'banyak', 'ngtik', 'sok', 'jago', 'hadeh', 'hadeh', 'abk', 'semua', 'cpe', 'ge', 'cpe', 'gendong', 'ketemu', 'abk', 'tolong', 'abk', 'usah', 'cpe', 'dongo', 'semua', 'cpe', 'gendong', 'dongo', 'ajg']","['abk_semua_cpe', 'abk_tolong_abk', 'abk_usah_cpe', 'banyak_gelap_banyak', 'banyak_ngtik_sok', 'cpe_dongo_semua', 'cpe_ge_cpe', 'cpe_gendong_dongo', 'cpe_gendong_ketemu', 'cpe_ketemu_gelap', 'dongo_semua_cpe', 'ge_cpe_gendong', 'gelap_banyak_ngtik', 'gelap_semua_jadeh', 'gendong_dongo_ajg', 'gendong_ketemu_abk', 'hadeh_abk_semua', 'hadeh_hadeh_abk', 'jadeh_makin_banyak', 'jago_hadeh_hadeh', 'ketemu_abk_tolong', 'ketemu_gelap_semua', 'makin_banyak_gelap', 'ngtik_sok_jago', 'semua_cpe_ge', 'semua_cpe_gendong', 'semua_jadeh_makin', 'sok_jago_hadeh', 'tolong_abk_usah', 'usah_cpe_dongo']"
['bagus'],[]
"['kasi', 'yng', 'bagus', 'napa', 'capek', 'kalah', 'kontol']","['bagus_napa_capek', 'capek_kalah_kontol', 'kasi_yng_bagus', 'napa_capek_kalah', 'yng_bagus_napa']"
"['tai', 'bot', 'mending', 'hapus']","['bot_mending_hapus', 'tai_bot_mending']"
"['buruk', 'ping', 'merah', 'payah', 'ubah']","['buruk_ping_merah', 'merah_payah_ubah', 'ping_merah_payah']"
"['rusak', 'mitic', 'tabrakin', 'miskirkisd']","['mitic_tabrakin_miskirkisd', 'rusak_mitic_tabrakin']"
"['habis', 'abdet', 'tambah', 'jelas', 'gems', 'internet', 'ilang', 'mohon', 'segera', 'perhati', 'nyaman', 'para']","['abdet_tambah_jelas', 'gems_internet_ilang', 'habis_abdet_tambah', 'ilang_mohon_segera', 'internet_ilang_mohon', 'jelas_gems_internet', 'mohon_segera_perhati', 'perhati_nyaman_para', 'segera_perhati_nyaman', 'tambah_jelas_gems']"
"['benar', 'masa', 'layla', 'janggel', 'benar', 'baru', 'bintang', 'beban', 'asa', 'musuh', 'bagus', 'bagus', 'agak', 'jago']","['asa_musuh_bagus', 'bagus_agak_jago', 'bagus_bagus_agak', 'baru_bintang_beban', 'beban_asa_musuh', 'benar_baru_bintang', 'benar_masa_layla', 'bintang_beban_asa', 'janggel_benar_baru', 'layla_janggel_benar', 'masa_layla_janggel', 'musuh_bagus_bagus']"
"['fider', 'ripot', 'nunggu', 'dlu', 'aneh', 'bngt', 'mending', 'epep', 'rusak']","['aneh_bngt_mending', 'bngt_mending_epep', 'dlu_aneh_bngt', 'fider_ripot_nunggu', 'mending_epep_rusak', 'nunggu_dlu_aneh', 'ripot_nunggu_dlu']"
"['samakin', 'update', 'makin', 'busuk', 'sinyal', 'macet', 'tolong', 'prngertiannya']","['busuk_sinyal_macet', 'macet_tolong_prngertiannya', 'makin_busuk_sinyal', 'samakin_update_makin', 'sinyal_macet_tolong', 'update_makin_busuk']"
"['buruk', 'rekomendasi', 'cocok', 'buang', 'sampah']","['buruk_rekomendasi_cocok', 'cocok_buang_sampah', 'rekomendasi_cocok_buang']"
['favorit'],[]
"['woy', 'kw', 'benar', 'lol', 'kw', 'beri', 'benar', 'ibarat', 'rombong', 'pascol', 'lawan', 'skaylar', 'tolol', 'kw', 'kalah', 'mvp', 'montan', 'capek', 'normal', 'mitic', 'hanabi', 'ispayer', 'zilong', 'roam', 'tol']","['benar_ibarat_rombong', 'benar_lol_kw', 'beri_benar_ibarat', 'capek_normal_mitic', 'hanabi_ispayer_zilong', 'ibarat_rombong_pascol', 'ispayer_zilong_roam', 'kalah_mvp_montan', 'kw_benar_lol', 'kw_beri_benar', 'kw_kalah_mvp', 'lawan_skaylar_tolol', 'lol_kw_beri', 'mitic_hanabi_ispayer', 'montan_capek_normal', 'mvp_montan_capek', 'normal_mitic_hanabi', 'pascol_lawan_skaylar', 'rombong_pascol_lawan', 'skaylar_tolol_kw', 'tolol_kw_kalah', 'woy_kw_benar', 'zilong_roam_tol']"
"['gatel', 'teman', 'satu', 'jelek', 'buruk', 'kalah', 'kalah', 'mvp', 'satu', 'beban', 'tolong', 'bantu', 'asal', 'asal', 'ban']","['asal_asal_ban', 'bantu_asal_asal', 'beban_tolong_bantu', 'buruk_kalah_kalah', 'gatel_teman_satu', 'jelek_buruk_kalah', 'kalah_kalah_mvp', 'kalah_mvp_satu', 'mvp_satu_beban', 'satu_beban_tolong', 'satu_jelek_buruk', 'teman_satu_jelek', 'tolong_bantu_asal']"
"['seru', 'iy']",[]
"['lihat', 'ulas', 'banyak', 'komen', 'bahkan', 'banyak', 'celah', 'ngak', 'ppa', 'bot', 'kurang', 'faham', 'hadap', 'dalam', 'se', 'pasti', 'satu', 'bodoh', 'klu', 'begini', 'banyak', 'pindah']","['bahkan_banyak_celah', 'banyak_celah_ngak', 'banyak_komen_bahkan', 'begini_banyak_pindah', 'bodoh_klu_begini', 'bot_kurang_faham', 'celah_ngak_ppa', 'dalam_se_pasti', 'faham_hadap_dalam', 'hadap_dalam_se', 'klu_begini_banyak', 'komen_bahkan_banyak', 'kurang_faham_hadap', 'lihat_ulas_banyak', 'ngak_ppa_bot', 'pasti_satu_bodoh', 'ppa_bot_kurang', 'satu_bodoh_klu', 'se_pasti_satu', 'ulas_banyak_komen']"
['bagus'],[]
"['adil', 'bagi']",[]
['bagus'],[]
"['abis', 'draft', 'kenapa', 'ngeframe', 'sudah', 'tengah', 'suka', 'lag']","['abis_draft_kenapa', 'draft_kenapa_ngeframe', 'kenapa_ngeframe_sudah', 'ngeframe_sudah_tengah', 'sudah_tengah_suka', 'tengah_suka_lag']"
"['heh', 'monoton', 'beri', 'benar', 'sore', 'nyampe', 'subuh', 'ubah', 'makin', 'update', 'makin', 'rusak', 'ganti', 'rusak']","['benar_sore_nyampe', 'beri_benar_sore', 'heh_monoton_beri', 'makin_rusak_ganti', 'makin_update_makin', 'monoton_beri_benar', 'nyampe_subuh_ubah', 'rusak_ganti_rusak', 'sore_nyampe_subuh', 'subuh_ubah_makin', 'ubah_makin_update', 'update_makin_rusak']"
"['knpa', 'sekarang', 'lag', 'bagus']","['knpa_sekarang_lag', 'sekarang_lag_bagus']"
"['sll', 'teman', 'buruk', 'pdhl', 'musuh', 'pro', 'jelas', 'uninstall', 'bye', 'th', 'nyata', 'bnr', 'bukan', 'have', 'fun', 'stres']","['bnr_bukan_have', 'bukan_have_fun', 'buruk_pdhl_musuh', 'bye_th_nyata', 'have_fun_stres', 'jelas_uninstall_bye', 'musuh_pro_jelas', 'nyata_bnr_bukan', 'pdhl_musuh_pro', 'pro_jelas_uninstall', 'sll_teman_buruk', 'teman_buruk_pdhl', 'th_nyata_bnr', 'uninstall_bye_th']"
"['gam', 'jelas', 'server', 'lag', 'parah', 'belum', 'rusak', 'lancar', 'draf', 'pik', 'serfer', 'lag', 'rusak', 'nugini', 'nyaingin', 'enak', 'mundur', 'suara', 'dengerin', 'rusak', 'salah', 'serfer', 'muak', 'lag', 'ngek', 'begini', 'lama', 'lama', 'pindah', 'nanti', 'baru']","['begini_lama_lama', 'belum_rusak_lancar', 'dengerin_rusak_salah', 'draf_pik_serfer', 'enak_mundur_suara', 'gam_jelas_server', 'jelas_server_lag', 'lag_ngek_begini', 'lag_parah_belum', 'lag_rusak_nugini', 'lama_lama_pindah', 'lama_pindah_nanti', 'lancar_draf_pik', 'muak_lag_ngek', 'mundur_suara_dengerin', 'ngek_begini_lama', 'nugini_nyaingin_enak', 'nyaingin_enak_mundur', 'parah_belum_rusak', 'pik_serfer_lag', 'pindah_nanti_baru', 'rusak_lancar_draf', 'rusak_nugini_nyaingin', 'rusak_salah_serfer', 'salah_serfer_muak', 'serfer_lag_rusak', 'serfer_muak_lag', 'server_lag_parah', 'suara_dengerin_rusak']"
"['nakin', 'lama', 'signal', 'makin', 'parah', 'signal', 'lancarr', 'hilang', 'frezz', 'jelas', 'banyak', 'an', 'update', 'skin', 'doank', 'perhatiin', 'unistal', 'ganti', 'rugi', 'bintang', 'minus', 'minus', 'skor']","['an_update_skin', 'banyak_an_update', 'bintang_minus_minus', 'doank_perhatiin_unistal', 'frezz_jelas_banyak', 'ganti_rugi_bintang', 'hilang_frezz_jelas', 'jelas_banyak_an', 'lama_signal_makin', 'lancarr_hilang_frezz', 'makin_parah_signal', 'minus_minus_skor', 'nakin_lama_signal', 'parah_signal_lancarr', 'perhatiin_unistal_ganti', 'rugi_bintang_minus', 'signal_lancarr_hilang', 'signal_makin_parah', 'skin_doank_perhatiin', 'unistal_ganti_rugi', 'update_skin_doank']"
"['mohon', 'bosan', 'kalah', 'menang', 'menang', 'pasti', 'lanjut', 'kalah', 'bosan', 'jika', 'punya', 'teman', 'mabar', 'rekomendasi', 'mendownload']","['bosan_jika_punya', 'bosan_kalah_menang', 'jika_punya_teman', 'kalah_bosan_jika', 'kalah_menang_menang', 'lanjut_kalah_bosan', 'mabar_rekomendasi_mendownload', 'menang_menang_pasti', 'menang_pasti_lanjut', 'mohon_bosan_kalah', 'pasti_lanjut_kalah', 'punya_teman_mabar', 'teman_mabar_rekomendasi']"
"['this', 'not', 'fair']",['this_not_fair']
"['moga', 'meningal', 'dunia', 'aminn']","['meningal_dunia_aminn', 'moga_meningal_dunia']"
"['sinyal', 'sekarang', 'buruk', 'full']","['sekarang_buruk_full', 'sinyal_sekarang_buruk']"
"['putus', 'henti', 'makin', 'lama', 'makin', 'jelas', 'tanding', 'feeder', 'lawan', 'pro', 'hibur', 'emosi', 'buruk']","['feeder_lawan_pro', 'henti_makin_lama', 'hibur_emosi_buruk', 'jelas_tanding_feeder', 'lama_makin_jelas', 'lawan_pro_hibur', 'makin_jelas_tanding', 'makin_lama_makin', 'pro_hibur_emosi', 'putus_henti_makin', 'tanding_feeder_lawan']"
"['tolol', 'anjg']",[]
"['aneh', 'kaga', 'pernah', 'benar', 'tolol']","['aneh_kaga_pernah', 'kaga_pernah_benar', 'pernah_benar_tolol']"
"['games', 'filled', 'with', 'gelap', 'systems']","['filled_with_gelap', 'games_filled_with', 'with_gelap_systems']"
"['para', 'streamer', 'pd', 'pindah', 'roblox', 'auto', 'sepi', 'rating', 'y', 'drop']","['auto_sepi_rating', 'para_streamer_pd', 'pd_pindah_roblox', 'pindah_roblox_auto', 'roblox_auto_sepi', 'sepi_rating_drop', 'streamer_pd_pindah']"
"['punya', 'ngk', 'diri', 'tolol', 'amat', 'mentang', 'mentang', 'tolol', 'tolol', 'semua', 'haram']","['amat_mentang_mentang', 'diri_tolol_amat', 'mentang_mentang_tolol', 'mentang_tolol_tolol', 'ngk_diri_tolol', 'punya_ngk_diri', 'tolol_amat_mentang', 'tolol_semua_haram', 'tolol_tolol_semua']"
"['kecewa', 'rasio', 'rusak', 'gara', 'akun', 'baru']","['gara_akun_baru', 'kecewa_rasio_rusak', 'rasio_rusak_gara', 'rusak_gara_akun']"
['suka'],[]
"['isi', 'tolol', 'ras', 'matching', 'rusak', 'idiot']","['isi_tolol_ras', 'matching_rusak_idiot', 'ras_matching_rusak', 'tolol_ras_matching']"
"['makin', 'makin', 'jelas', 'satu', 'ktemu', 'musuh', 'keras', 'abangabang', 'imo', 'layer', 'evic', 'smua', 'jelas', 'adaada', 'lost', 'trek', 'wr', 'hancur', 'mmr', 'ancur', 'ngerti', 'sudah', 'males', 'lamalama']","['abangabang_imo_layer', 'adaada_lost_trek', 'ancur_ngerti_sudah', 'evic_smua_jelas', 'hancur_mmr_ancur', 'imo_layer_evic', 'jelas_adaada_lost', 'jelas_satu_ktemu', 'keras_abangabang_imo', 'ktemu_musuh_keras', 'layer_evic_smua', 'lost_trek_wr', 'makin_jelas_satu', 'makin_makin_jelas', 'mmr_ancur_ngerti', 'musuh_keras_abangabang', 'ngerti_sudah_males', 'satu_ktemu_musuh', 'smua_jelas_adaada', 'sudah_males_lamalama', 'trek_wr_hancur', 'wr_hancur_mmr']"
['lancar'],[]
"['bug', 'bahkan', 'beri', 'deg', 'musuh', 'lipat']","['bahkan_beri_deg', 'beri_deg_musuh', 'bug_bahkan_beri', 'deg_musuh_lipat']"
"['sebenernya', 'suka', 'banget', 'legand', 'cuma', 'sekarang', 'line', 'tentu', 'kurang', 'suka', 'banget', 'punya', 'banyak']","['banget_legand_cuma', 'banget_punya_banyak', 'cuma_sekarang_line', 'kurang_suka_banget', 'legand_cuma_sekarang', 'line_tentu_kurang', 'sebenernya_suka_banget', 'sekarang_line_tentu', 'suka_banget_legand', 'suka_banget_punya', 'tentu_kurang_suka']"
"['selalu', 'kurang', 'bagus']",['selalu_kurang_bagus']
"['lag', 'bareng', 'beda', 'tempat', 'beda', 'beda', 'sinyal']","['bareng_beda_tempat', 'beda_beda_sinyal', 'beda_tempat_beda', 'lag_bareng_beda', 'tempat_beda_beda']"
['haram'],[]
"['nerf', 'cici', 'cok']",['nerf_cici_cok']
"['bodoh', 'tres', 'pemainyah', 'apdetan', 'baru', 'kecewa']","['apdetan_baru_kecewa', 'bodoh_tres_pemainyah', 'pemainyah_apdetan_baru', 'tres_pemainyah_apdetan']"
"['tolong', 'optimal', 'bagus', 'lag', 'makin', 'update', 'makin', 'perag']","['bagus_lag_makin', 'lag_makin_update', 'makin_update_makin', 'optimal_bagus_lag', 'tolong_optimal_bagus', 'update_makin_perag']"
"['terlalu', 'berat', 'pangkat', 'kecil', 'musuh', 'imbang', 'problem', 'tidahanya', 'stres', 'musuh', 'jago', 'sudah', 'lama', 'sedakan', 'baru', 'indonesia', 'cepat', 'baik', 'adil', 'benar', 'bagus', 'musuh', 'berat', 'adil', 'mohon', 'maaf', 'jika', 'sopan', 'maaf']","['adil_benar_bagus', 'adil_mohon_maaf', 'bagus_musuh_berat', 'baik_adil_benar', 'baru_indonesia_cepat', 'benar_bagus_musuh', 'berat_adil_mohon', 'berat_pangkat_kecil', 'cepat_baik_adil', 'imbang_problem_tidahanya', 'indonesia_cepat_baik', 'jago_sudah_lama', 'jika_sopan_maaf', 'kecil_musuh_imbang', 'lama_sedakan_baru', 'maaf_jika_sopan', 'mohon_maaf_jika', 'musuh_berat_adil', 'musuh_imbang_problem', 'musuh_jago_sudah', 'pangkat_kecil_musuh', 'problem_tidahanya_stres', 'sedakan_baru_indonesia', 'stres_musuh_jago', 'sudah_lama_sedakan', 'terlalu_berat_pangkat', 'tidahanya_stres_musuh']"
"['rugi', 'bagai', 'oke', 'dpet', 'slalu', 'gajelas', 'apalgi', 'prapilih', 'role', 'maksain', 'role', 'guna', 'pilih', 'dpetnya', 'roam', 'kyaknya', 'mulai', 'mikirin', 'perihal', 'dpet', 'mvp', 'kalah', 'tetap', 'nmbah', 'bintang', 'sbagai', 'bentuk', 'apresiasi', 'rugi', 'tenaga', 'mmr', 'winrate', 'bintang', 'turun', 'mikir', 'bagus', 'win', 'cuma', 'lose', 'mvp', 'semua', 'kgak', 'nyesek', 'weh', 'mikir', 'woy', 'buruk']","['apalgi_prapilih_role', 'apresiasi_rugi_tenaga', 'bagai_oke_dpet', 'bagus_win_cuma', 'bentuk_apresiasi_rugi', 'bintang_sbagai_bentuk', 'bintang_turun_mikir', 'cuma_lose_mvp', 'dpet_mvp_kalah', 'dpet_slalu_gajelas', 'dpetnya_roam_kyaknya', 'gajelas_apalgi_prapilih', 'guna_pilih_dpetnya', 'kalah_tetap_nmbah', 'kgak_nyesek_weh', 'kyaknya_mulai_mikirin', 'lose_mvp_semua', 'maksain_role_guna', 'mikir_bagus_win', 'mikir_woy_buruk', 'mikirin_perihal_dpet', 'mmr_winrate_bintang', 'mulai_mikirin_perihal', 'mvp_kalah_tetap', 'mvp_semua_kgak', 'nmbah_bintang_sbagai', 'nyesek_weh_mikir', 'oke_dpet_slalu', 'perihal_dpet_mvp', 'pilih_dpetnya_roam', 'prapilih_role_maksain', 'roam_kyaknya_mulai', 'role_guna_pilih', 'role_maksain_role', 'rugi_bagai_oke', 'rugi_tenaga_mmr', 'sbagai_bentuk_apresiasi', 'semua_kgak_nyesek', 'slalu_gajelas_apalgi', 'tenaga_mmr_winrate', 'tetap_nmbah_bintang', 'turun_mikir_bagus', 'weh_mikir_woy', 'win_cuma_lose', 'winrate_bintang_turun']"
