stopwords_removed,1-gram
"['bug', 'bahkan', 'beri', 'deg', 'musuh', 'lipat']","['bahkan', 'beri', 'bug', 'deg', 'lipat', 'musuh']"
"['sebenernya', 'suka', 'banget', 'legand', 'cuma', 'sekarang', 'line', 'tentu', 'kurang', 'suka', 'banget', 'punya', 'banyak']","['banget', 'banyak', 'cuma', 'kurang', 'legand', 'line', 'punya', 'sebenernya', 'sekarang', 'suka', 'tentu']"
"['selalu', 'kurang', 'bagus']","['bagus', 'kurang', 'selalu']"
"['lag', 'bareng', 'beda', 'tempat', 'beda', 'beda', 'sinyal']","['bareng', 'beda', 'lag', 'sinyal', 'tempat']"
['haram'],['haram']
"['nerf', 'cici', 'cok']","['cici', 'cok', 'nerf']"
"['bodoh', 'tres', 'pemainyah', 'apdetan', 'baru', 'kecewa']","['apdetan', 'baru', 'bodoh', 'kecewa', 'pemainyah', 'tres']"
"['tolong', 'optimal', 'bagus', 'lag', 'makin', 'update', 'makin', 'perag']","['bagus', 'lag', 'makin', 'optimal', 'perag', 'tolong', 'update']"
"['terlalu', 'berat', 'pangkat', 'kecil', 'musuh', 'imbang', 'problem', 'tidahanya', 'stres', 'musuh', 'jago', 'sudah', 'lama', 'sedakan', 'baru', 'indonesia', 'cepat', 'baik', 'adil', 'benar', 'bagus', 'musuh', 'berat', 'adil', 'mohon', 'maaf', 'jika', 'sopan', 'maaf']","['adil', 'bagus', 'baik', 'baru', 'benar', 'berat', 'cepat', 'imbang', 'indonesia', 'jago', 'jika', 'kecil', 'lama', 'maaf', 'mohon', 'musuh', 'pangkat', 'problem', 'sedakan', 'sopan', 'stres', 'sudah', 'terlalu', 'tidahanya']"
"['rugi', 'bagai', 'oke', 'dpet', 'slalu', 'gajelas', 'apalgi', 'prapilih', 'role', 'maksain', 'role', 'guna', 'pilih', 'dpetnya', 'roam', 'kyaknya', 'mulai', 'mikirin', 'perihal', 'dpet', 'mvp', 'kalah', 'tetap', 'nmbah', 'bintang', 'sbagai', 'bentuk', 'apresiasi', 'rugi', 'tenaga', 'mmr', 'winrate', 'bintang', 'turun', 'mikir', 'bagus', 'win', 'cuma', 'lose', 'mvp', 'semua', 'kgak', 'nyesek', 'weh', 'mikir', 'woy', 'buruk']","['apalgi', 'apresiasi', 'bagai', 'bagus', 'bentuk', 'bintang', 'buruk', 'cuma', 'dpet', 'dpetnya', 'gajelas', 'guna', 'kalah', 'kgak', 'kyaknya', 'lose', 'maksain', 'mikir', 'mikirin', 'mmr', 'mulai', 'mvp', 'nmbah', 'nyesek', 'oke', 'perihal', 'pilih', 'prapilih', 'roam', 'role', 'rugi', 'sbagai', 'semua', 'slalu', 'tenaga', 'tetap', 'turun', 'weh', 'win', 'winrate', 'woy']"
"['admin', 'anjg', 'bot', 'trs']","['admin', 'anjg', 'bot', 'trs']"
"['banyak', 'update', 'kualitas', 'buruk', 'kikir', 'babi']","['babi', 'banyak', 'buruk', 'kikir', 'kualitas', 'update']"
"['report', 'adu', 'customer', 'servicenya', 'baik', 'jawab', 'template', 'solusi', 'parah', 'kenal', 'sampah']","['adu', 'baik', 'customer', 'jawab', 'kenal', 'parah', 'report', 'sampah', 'servicenya', 'solusi', 'template']"
"['tanya', 'perihal', 'adil', 'alami', 'kalah', 'masif', 'fair', 'selalu', 'rugi', 'rekan', 'coba', 'report', 'tindak', 'lanjut', 'jawab', 'baik', 'dar', 'minta', 'maaf', 'mungkin', 'buruk', 'pernah', 'terimakasih']","['adil', 'alami', 'baik', 'buruk', 'coba', 'dar', 'fair', 'jawab', 'kalah', 'lanjut', 'maaf', 'masif', 'minta', 'mungkin', 'perihal', 'pernah', 'rekan', 'report', 'rugi', 'selalu', 'tanya', 'terimakasih', 'tindak']"
['kontol'],['kontol']
"['tolong', 'lh', 'hapus', 'darksistem', 'lebih', 'tanding', 'stuck', 'situ', 'pasti', 'darksistem', 'capek', 'cok', 'bukan', 'have', 'fun', 'stres']","['bukan', 'capek', 'cok', 'darksistem', 'fun', 'hapus', 'have', 'lebih', 'lh', 'pasti', 'situ', 'stres', 'stuck', 'tanding', 'tolong']"
"['mikirr', 'beri', 'matching', 'romawi', 'plus', 'sedang', 'musuh', 'full', 'glory', 'emng', 'tambah', 'stres', 'heran', 'adil', 'banget', 'benar', 'benar', 'rusak', 'rusak', 'ws', 'lgsng', 'ls']","['adil', 'banget', 'benar', 'beri', 'emng', 'full', 'glory', 'heran', 'lgsng', 'ls', 'matching', 'mikirr', 'musuh', 'plus', 'romawi', 'rusak', 'sedang', 'stres', 'tambah', 'ws']"
['kranjingan'],['kranjingan']
"['jangan', 'bro', 'buang', 'buang']","['bro', 'buang', 'jangan']"
"['cari', 'imbang']","['cari', 'imbang']"
"['daerah', 'jawa', 'timur', 'jawa', 'tengah', 'mati', 'babi']","['babi', 'daerah', 'jawa', 'mati', 'tengah', 'timur']"
"['macam', 'isi', 'balita', 'gelap', 'semua']","['balita', 'gelap', 'isi', 'macam', 'semua']"
"['benar', 'benar', 'aneh', 'bagus', 'lag', 'kadang', 'hapus', 'baru']","['aneh', 'bagus', 'baru', 'benar', 'hapus', 'kadang', 'lag']"
"['aneh', 'selalu', 'gelap', 'stres', 'orng']","['aneh', 'gelap', 'orng', 'selalu', 'stres']"
"['kontol', 'lag']","['kontol', 'lag']"
"['cl', 'imbang', 'masa', 'bagai', 'beban', 'musuh', 'jago', 'skill', 'sudah', 'gitu', 'wr', 'balance', 'pula', 'kalah', 'turun', 'banyak', 'win', 'naik', 'sedikit', 'sinyal', 'turun', 'naiklag', 'jumping', 'sinyal', 'tes', 'hijau', 'masalah', 'segera', 'atas', 'tetap', 'bintang', 'satu', 'dasar', 'tambah', 'stres']","['atas', 'bagai', 'balance', 'banyak', 'beban', 'bintang', 'cl', 'dasar', 'gitu', 'hijau', 'imbang', 'jago', 'jumping', 'kalah', 'masa', 'masalah', 'musuh', 'naik', 'naiklag', 'pula', 'satu', 'sedikit', 'segera', 'sinyal', 'skill', 'stres', 'sudah', 'tambah', 'tes', 'tetap', 'turun', 'win', 'wr']"
"['abis', 'baru', 'makin', 'lag', 'bagus']","['abis', 'bagus', 'baru', 'lag', 'makin']"
"['jelek', 'bnyk', 'gelap']","['bnyk', 'gelap', 'jelek']"
['tolol'],['tolol']
"['beri', 'pernah', 'benar', 'tolol']","['benar', 'beri', 'pernah', 'tolol']"
"['tolol', 'rate', 'bagus', 'report', 'laen', 'kurang', 'ks', 'report', 'respon', 'buangsat']","['bagus', 'buangsat', 'ks', 'kurang', 'laen', 'rate', 'report', 'respon', 'tolol']"
"['waras', 'dongo', 'moontod', 'poke']","['dongo', 'moontod', 'poke', 'waras']"
"['rusak', 'stres']","['rusak', 'stres']"
"['rusak', 'sumpah']","['rusak', 'sumpah']"
"['tolong', 'ban', 'trol', 'masa', 'make', 'zilong', 'mid', 'bilang', 'menang', 'dia', 'mati', 'nyalahin', 'satu', 'teman', 'ngedukung', 'pula', 'make', 'zilong', 'mid', 'lelah', 'pepek']","['ban', 'bilang', 'dia', 'lelah', 'make', 'masa', 'mati', 'menang', 'mid', 'ngedukung', 'nyalahin', 'pepek', 'pula', 'satu', 'teman', 'tolong', 'trol', 'zilong']"
"['sportif', 'adil', 'kurang', 'sportif', 'selalu', 'anggap', 'laku', 'langgar', 'kurang', 'skor', 'poin', 'admin', 'bagus', 'sportif', 'jangan', 'cundang', 'selalu', 'pihak', 'kepada', 'lain', 'cam', 'baik', 'baik', 'ingat', 'paham']","['adil', 'admin', 'anggap', 'bagus', 'baik', 'cam', 'cundang', 'ingat', 'jangan', 'kepada', 'kurang', 'lain', 'laku', 'langgar', 'paham', 'pihak', 'poin', 'selalu', 'skor', 'sportif']"
"['reng', 'kecil', 'kasi', 'lwan', 'reng', 'tinggi', 'pasti', 'kalah']","['kalah', 'kasi', 'kecil', 'lwan', 'pasti', 'reng', 'tinggi']"
"['ngapasi', 'lag', 'make', 'kouta', 'lag', 'kontes', 'lord', 'lag']","['kontes', 'kouta', 'lag', 'lord', 'make', 'ngapasi']"
"['babi', 'gemar', 'banyak', 'pernah', 'baik', 'diam', 'mending', 'lebih', 'asik']","['asik', 'babi', 'baik', 'banyak', 'diam', 'gemar', 'lebih', 'mending', 'pernah']"
"['overall', 'bagus', 'masa', 'besar', 'iya', 'jelas', 'gajelas', 'inti', 'minggu', 'kemaren', 'menang', 'please', 'mohon', 'banget', 'baik', 'ulang', 'gi', 'grandmaster', 'kompak', 'masa', 'atas', 'susah', 'banget']","['atas', 'bagus', 'baik', 'banget', 'besar', 'gajelas', 'gi', 'grandmaster', 'inti', 'iya', 'jelas', 'kemaren', 'kompak', 'masa', 'menang', 'minggu', 'mohon', 'overall', 'please', 'susah', 'ulang']"
"['woy', 'cok', 'dancok', 'gamr', 'mu', 'koyok', 'gatell', 'asu', 'kirekk', 'dancok']","['asu', 'cok', 'dancok', 'gamr', 'gatell', 'kirekk', 'koyok', 'mu', 'woy']"
"['busuk', 'server', 'aneh', 'kalah', 'mach', 'aneh', 'busuk', 'sedang', 'musuh', 'bagus', 'sudah', 'ganti', 'akun', 'baru', 'tetap', 'grafik', 'bagusin', 'event', 'banyakin', 'play', 'benahin', 'tetap', 'busuk', 'sen', 'tolol', 'mach', 'imbang']","['akun', 'aneh', 'bagus', 'bagusin', 'banyakin', 'baru', 'benahin', 'busuk', 'event', 'ganti', 'grafik', 'imbang', 'kalah', 'mach', 'musuh', 'play', 'sedang', 'sen', 'server', 'sudah', 'tetap', 'tolol']"
['kalah'],['kalah']
"['kenapa', 'sudah', 'update', 'sekarang', 'lebih', 'terputuskoneksi', 'lambatdelayy', 'ganggu', 'kenceng', 'wifidataa']","['ganggu', 'kenapa', 'kenceng', 'lambatdelayy', 'lebih', 'sekarang', 'sudah', 'terputuskoneksi', 'update', 'wifidataa']"
"['woy', 'developer', 'makin', 'update', 'makin', 'busuk', 'bug', 'benar', 'rusak', 'server', 'busuk', 'ngaco', 'bug', 'update', 'makin', 'parah']","['benar', 'bug', 'busuk', 'developer', 'makin', 'ngaco', 'parah', 'rusak', 'server', 'update', 'woy']"
"['tolong', 'beri', 'benar']","['benar', 'beri', 'tolong']"
"['please', 'fix', 'you', 'server', 'because', 'lag', 'play', 'if', 'used', 'wify', 'and', 'plaese', 'fix', 'chaeter', 'this', 'oke', 'if', 'you', 'already', 'fix', 'lag', 'and', 'cheater', 'wa', 'nt', 'gift', 'you', 'stars', 'oke']","['already', 'and', 'because', 'chaeter', 'cheater', 'fix', 'gift', 'if', 'lag', 'nt', 'oke', 'plaese', 'play', 'please', 'server', 'stars', 'this', 'used', 'wa', 'wify', 'you']"
"['taik', 'lostrek']","['lostrek', 'taik']"
"['sumpah', 'matckingnya', 'lama', 'banget', 'cuma', 'rool', 'sumpag', 'ngotak', 'lama']","['banget', 'cuma', 'lama', 'matckingnya', 'ngotak', 'rool', 'sumpag', 'sumpah']"
"['pantes', 'ktemu', 'becus', 'sinyal', 'lag', 'sendiri', 'hapus', 'play', 'store']","['becus', 'hapus', 'ktemu', 'lag', 'pantes', 'play', 'sendiri', 'sinyal', 'store']"
"['jelas', 'lama', 'digabungin', 'semua', 'bocil', 'resah', 'gendong', 'lama', 'males', 'sumpah', 'digabungin', 'tot']","['bocil', 'digabungin', 'gendong', 'jelas', 'lama', 'males', 'resah', 'semua', 'sumpah', 'tot']"
"['knapa', 'ketemu', 'top', 'global', 'sentuh', 'top', 'provinsi', 'belum', 'blas']","['belum', 'blas', 'global', 'ketemu', 'knapa', 'provinsi', 'sentuh', 'top']"
"['tolong', 'misal', 'chat', 'masuk', 'sensitif', 'ilangin', 'minimal', 'kocak', 'biar', 'plonga', 'plongo', 'nungguin', 'balesin', 'chat', 'nyata', 'emg', 'kirim']","['balesin', 'biar', 'chat', 'emg', 'ilangin', 'kirim', 'kocak', 'masuk', 'minimal', 'misal', 'nungguin', 'nyata', 'plonga', 'plongo', 'sensitif', 'tolong']"
['tres'],['tres']
"['anjing', 'pay', 'win', 'bangsat']","['anjing', 'bangsat', 'pay', 'win']"
"['hilang', 'stres', 'selalu', 'stres', 'garagara', 'banyak', 'ngerti']","['banyak', 'garagara', 'hilang', 'ngerti', 'selalu', 'stres']"
"['bedain', 'skill', 'playernya', 'masa', 'jago', 'dongo', 'mana', 'musuh', 'jago', 'mytic', 'masa', 'nasih', 'epick', 'aneh', 'oon']","['aneh', 'bedain', 'dongo', 'epick', 'jago', 'mana', 'masa', 'musuh', 'mytic', 'nasih', 'oon', 'playernya', 'skill']"
['seru'],['seru']
"['jelek', 'banget', 'drafpick', 'oot', 'semua', 'benar']","['banget', 'benar', 'drafpick', 'jelek', 'oot', 'semua']"
"['kon', 'tol', 'lawan', 'keras', 'iya', 'kelas', 'ajg', 'naikin', 'bintang', 'susah', 'minta', 'ampun', 'kocak', 'beri', 'cacat', 'gelap', 'taeklah', 'makin', 'lama', 'seru', 'imbang', 'beri', 'dasar', 'ajg', 'moontoon', 'asu']","['ajg', 'ampun', 'asu', 'beri', 'bintang', 'cacat', 'dasar', 'gelap', 'imbang', 'iya', 'kelas', 'keras', 'kocak', 'kon', 'lama', 'lawan', 'makin', 'minta', 'moontoon', 'naikin', 'seru', 'susah', 'taeklah', 'tol']"
"['matcmaking', 'buruk', 'ktmu', 'musuh', 'jago', 'buruk', 'afk', 'dll', 'gajelas', 'banyak', 'joki', 'jd', 'sakarepmu']","['afk', 'banyak', 'buruk', 'dll', 'gajelas', 'jago', 'jd', 'joki', 'ktmu', 'matcmaking', 'musuh', 'sakarepmu']"
"['bagai', 'user', 'layla', 'kecewauntuk', 'skin', 'layla', 'tema', 'nexus', 'sea', 'jangan', 'ubah', 'skin', 'benar', 'suka', 'desain', 'skinnya', 'tolong', 'jangan', 'ubah', 'skin', 'sudah', 'nunggu', 'skin', 'layla', 'baru', 'nyata', 'serius', 'rilissaya', 'sudah', 'nunggu', 'berapa', 'bulan', 'skin', 'layla', 'desain']","['bagai', 'baru', 'benar', 'berapa', 'bulan', 'desain', 'jangan', 'kecewauntuk', 'layla', 'nexus', 'nunggu', 'nyata', 'rilissaya', 'sea', 'serius', 'skin', 'skinnya', 'sudah', 'suka', 'tema', 'tolong', 'ubah', 'user']"
"['mooton', 'makin', 'makin', 'jelas', 'ngapain', 'turun', 'season', 'segala', 'tolol', 'amat']","['amat', 'jelas', 'makin', 'mooton', 'ngapain', 'season', 'segala', 'tolol', 'turun']"
"['tahu', 'kenapa', 'bisu', 'percakapanmute', 'mulai', 'kena', 'teman', 'bagus', 'mulai', 'asik']","['asik', 'bagus', 'bisu', 'kena', 'kenapa', 'mulai', 'percakapanmute', 'tahu', 'teman']"
"['darak', 'terlalu', 'banyak']","['banyak', 'darak', 'terlalu']"
['vinagriil'],['vinagriil']
"['tambah', 'streas', 'asu', 'senggel', 'mene']","['asu', 'mene', 'senggel', 'streas', 'tambah']"
"['susah', 'naik', 'makin', 'lama', 'makin', 'bosen']","['bosen', 'lama', 'makin', 'naik', 'susah']"
['bagus'],['bagus']
"['teman', 'ngotak', 'sedikit', 'babi']","['babi', 'ngotak', 'sedikit', 'teman']"
"['babi', 'ngasi', 'gelap', 'baik', 'masa', 'pernah', 'bagus']","['babi', 'bagus', 'baik', 'gelap', 'masa', 'ngasi', 'pernah']"
"['lostrek', 'kasi', 'punya', 'betumbok']","['betumbok', 'kasi', 'lostrek', 'punya']"
"['rusak', 'ksih', 'pdhl', 'full', 'mitic', 'hdh']","['full', 'hdh', 'ksih', 'mitic', 'pdhl', 'rusak']"
"['luar', 'biasa', 'seru']","['biasa', 'luar', 'seru']"
"['babi', 'kasi', 'bintang', 'semua', 'hyper', 'bodoh', 'ban', 'akun', 'beberapa', 'biar', 'nyusahin']","['akun', 'babi', 'ban', 'beberapa', 'biar', 'bintang', 'bodoh', 'hyper', 'kasi', 'nyusahin', 'semua']"
"['gokill', 'bagi', 'skin', 'epic', 'gratis', 'makin', 'betah', 'legends']","['bagi', 'betah', 'epic', 'gokill', 'gratis', 'legends', 'makin', 'skin']"
"['darksystem', 'banyak', 'imbang', 'masuk', 'akal', 'buruk', 'musuh', 'joki', 'lo', 'laku', 'bos']","['akal', 'banyak', 'bos', 'buruk', 'darksystem', 'imbang', 'joki', 'laku', 'lo', 'masuk', 'musuh']"
"['cocok', 'santai', 'santai', 'banyak', 'gelap', 'pantas', 'dimainin', 'online', 'lawan', 'gelap']","['banyak', 'cocok', 'dimainin', 'gelap', 'lawan', 'online', 'pantas', 'santai']"
"['matching', 'banyak', 'tolol']","['banyak', 'matching', 'tolol']"
"['adil', 'musuh', 'pro', 'buruk', 'tolong', 'beri', 'adil', 'ton']","['adil', 'beri', 'buruk', 'musuh', 'pro', 'tolong', 'ton']"
"['cheat', 'vip', 'rusak', 'report', 'percuma', 'pengaruh', 'masalah', 'sinyal', 'play', 'bot', 'imbang', 'cuma', 'mikirin', 'cuan', 'kualitas', 'sinyal', 'buruk', 'banyak', 'dalam', 'sebut', 'handle', 'nyaman', 'cuma', 'mikirin', 'grafik', 'menuhi', 'demi', 'cuan', 'banyak', 'korupsi', 'sinyal', 'handle']","['banyak', 'bot', 'buruk', 'cheat', 'cuan', 'cuma', 'dalam', 'demi', 'grafik', 'handle', 'imbang', 'korupsi', 'kualitas', 'masalah', 'menuhi', 'mikirin', 'nyaman', 'pengaruh', 'percuma', 'play', 'report', 'rusak', 'sebut', 'sinyal', 'vip']"
"['ui', 'rusak']","['rusak', 'ui']"
"['walau', 'kecewa', 'gema', 'aksi', 'b', 'terlalu', 'banyak', 'joki', 'mula', 'kembang', 'mohon', 'donk', 'd', 'tindak', 'masa', 'mahal', 'atur', 'konsisten', 'serasa', 'murah']","['aksi', 'atur', 'banyak', 'donk', 'gema', 'joki', 'kecewa', 'kembang', 'konsisten', 'mahal', 'masa', 'mohon', 'mula', 'murah', 'serasa', 'terlalu', 'tindak', 'walau']"
"['makin', 'abdet', 'makin', 'lag', 'sinyal', 'cl', 'selalu', 'sinyal', 'merah', 'sudah', 'wifi', 'internet', 'tetap', 'lag', 'mohon', 'rusak', 'sinyal', 'para', 'enak', 'sinyal', 'lag', 'lain', 'enak']","['abdet', 'cl', 'enak', 'internet', 'lag', 'lain', 'makin', 'merah', 'mohon', 'para', 'rusak', 'selalu', 'sinyal', 'sudah', 'tetap', 'wifi']"
"['dongo', 'busuk', 'sedikit', 'mitik', 'emng', 'paling', 'benar', 'pindah', 'rada', 'dongo', 'semua']","['benar', 'busuk', 'dongo', 'emng', 'mitik', 'paling', 'pindah', 'rada', 'sedikit', 'semua']"
"['em', 'buruk', 'su', 'asu']","['asu', 'buruk', 'em', 'su']"
"['kontol', 'asuu']","['asuu', 'kontol']"
"['parah', 'skrang', 'lawan', 'ngak', 'imbang']","['imbang', 'lawan', 'ngak', 'parah', 'skrang']"
"['ketemu', 'satu', 'bocil', 'tolong', 'baik', 'sda', 'niat']","['baik', 'bocil', 'ketemu', 'niat', 'satu', 'sda', 'tolong']"
['kontol'],['kontol']
['tarik'],['tarik']
"['anjg', 'ls', 'bae']","['anjg', 'bae', 'ls']"
"['buruk', 'jelas', 'kalah']","['buruk', 'jelas', 'kalah']"
"['lag', 'najiss']","['lag', 'najiss']"
['suka'],['suka']
"['banyak', 'cheater', 'dalam']","['banyak', 'cheater', 'dalam']"
"['gila', 'ngotak', 'beri', 'masuk', 'mytikglory', 'setan', 'kau', 'guna']","['beri', 'gila', 'guna', 'kau', 'masuk', 'mytikglory', 'ngotak', 'setan']"
"['bagus', 'matching', 'beri', 'imbang', 'egois', 'bagus', 'sedikit', 'saran', 'bagus', 'beri', 'hukum', 'baned', 'kepada', 'sengaja', 'sadar', 'laku', 'trollfeeder', 'dalam', 'suatu', 'terimakasih', 'moga', 'salam', 'waras', 'sadar']","['bagus', 'baned', 'beri', 'dalam', 'egois', 'hukum', 'imbang', 'kepada', 'laku', 'matching', 'moga', 'sadar', 'salam', 'saran', 'sedikit', 'sengaja', 'suatu', 'terimakasih', 'trollfeeder', 'waras']"
"['lambat', 'masuk', 'lag', 'pusing']","['lag', 'lambat', 'masuk', 'pusing']"
"['banyak', 'nemu', 'musuh', 'guna', 'rw', 'rugi', 'ketemu', 'brengsek']","['banyak', 'brengsek', 'guna', 'ketemu', 'musuh', 'nemu', 'rugi', 'rw']"
"['jelek', 'sekarang', 'lag', 'parah', 'banyak', 'bug', 'patah', 'bahkan', 'chiter', 'jarang', 'ketemu']","['bahkan', 'banyak', 'bug', 'chiter', 'jarang', 'jelek', 'ketemu', 'lag', 'parah', 'patah', 'sekarang']"
"['sampah', 'adil', 'isi', 'anomali']","['adil', 'anomali', 'isi', 'sampah']"
['tres'],['tres']
"['makin', 'berat', 'semenjak', 'update', 'size', 'makin', 'besar', 'berat', 'bagi', 'device', 'ram', 'demi', 'nyaman', 'kecil', 'size', 'admin']","['admin', 'bagi', 'berat', 'besar', 'demi', 'device', 'kecil', 'makin', 'nyaman', 'ram', 'semenjak', 'size', 'update']"
['kikir'],['kikir']
"['entah', 'bingung', 'mungkin']","['bingung', 'entah', 'mungkin']"
"['we', 'ban', 'para', 'gelap', 'sistemtim', 'tolol', 'santt', 'ajg']","['ajg', 'ban', 'gelap', 'para', 'santt', 'sistemtim', 'tolol', 'we']"
"['apalh', 'masa', 'iya', 'ketemu', 'epic', 'mytic', 'kocak', 'puki', 'mending', 'kalah', 'mvp', 'bintang', 'tetap', 'naik', 'uninstall', 'ajalh', 'guna', 'mutu', 'mending', 'gaess']","['ajalh', 'apalh', 'bintang', 'epic', 'gaess', 'guna', 'iya', 'kalah', 'ketemu', 'kocak', 'masa', 'mending', 'mutu', 'mvp', 'mytic', 'naik', 'puki', 'tetap', 'uninstall']"
"['bug', 'pepek']","['bug', 'pepek']"
"['bagi', 'banding', 'jelek', 'oleng', 'sakit', 'kepala']","['bagi', 'banding', 'jelek', 'kepala', 'oleng', 'sakit']"
"['bagus', 'slalu', 'dpat', 'bapuk']","['bagus', 'bapuk', 'dpat', 'slalu']"
"['gamee', 'idiot']","['gamee', 'idiot']"
"['rusak', 'ketemu', 'stres', 'percuma', 'pilih', 'ujung', 'guna', 'tetap', 'egois']","['egois', 'guna', 'ketemu', 'percuma', 'pilih', 'rusak', 'stres', 'tetap', 'ujung']"
"['kagak', 'imbang', 'beri', 'lawan', 'stabil', 'jangan', 'beri', 'susah', 'banget', 'sengaja', 'biar', 'aing', 'ngambil', 'hak', 'lain', 'sayang', 'ginian', 'ngejar', 'bintang', 'untung', 'sat', 'aing', 'hibur', 'bukan', 'nambah', 'stres', 'sat', 'mo', 'bales', 'enggak', 'bodo', 'amat']","['aing', 'amat', 'bales', 'banget', 'beri', 'biar', 'bintang', 'bodo', 'bukan', 'enggak', 'ginian', 'hak', 'hibur', 'imbang', 'jangan', 'kagak', 'lain', 'lawan', 'mo', 'nambah', 'ngambil', 'ngejar', 'sat', 'sayang', 'sengaja', 'stabil', 'stres', 'susah', 'untung']"
"['masuk', 'akal', 'buruk', 'lawan', 'nyaa', 'banding', 'ranket', 'ketemu', 'banding']","['akal', 'banding', 'buruk', 'ketemu', 'lawan', 'masuk', 'nyaa', 'ranket']"
"['minimal', 'beri', 'jelas', 'yaa', 'sudah', 'muak', 'banget', 'demi', 'sudah']","['banget', 'beri', 'demi', 'jelas', 'minimal', 'muak', 'sudah', 'yaa']"
"['terlalu', 'lebih', 'beri', 'lawan', 'keras', 'susah', 'tolong', 'imbang', 'susah', 'menang', 'kalah', 'lebih']","['beri', 'imbang', 'kalah', 'keras', 'lawan', 'lebih', 'menang', 'susah', 'terlalu', 'tolong']"
"['makin', 'banyak', 'update', 'ingame', 'makin', 'sampah']","['banyak', 'ingame', 'makin', 'sampah', 'update']"
"['benar', 'buka', 'hepi', 'pusing', 'sampai', 'sekarang', 'bintang', 'naik', 'naik', 'turun', 'rela', 'ngerusak', 'tidur', 'demi', 'buah', 'bintang', 'lose', 'treak', 'pikir', 'ton', 'tres', 'sekarang', 'bales', 'pesan', 'gau']","['bales', 'benar', 'bintang', 'buah', 'buka', 'demi', 'gau', 'hepi', 'lose', 'naik', 'ngerusak', 'pesan', 'pikir', 'pusing', 'rela', 'sampai', 'sekarang', 'tidur', 'ton', 'treak', 'tres', 'turun']"
['kontot'],['kontot']
['butut'],['butut']
"['naik', 'mytic', 'susah', 'gimana', 'dpet', 'feeder']","['dpet', 'feeder', 'gimana', 'mytic', 'naik', 'susah']"
"['prik', 'amat', 'bukan', 'happy', 'makin', 'stres', 'patah', 'patah', 'ping', 'bagus', 'bujank', 'darah', 'tinggi', 'cocok', 'kntl']","['amat', 'bagus', 'bujank', 'bukan', 'cocok', 'darah', 'happy', 'kntl', 'makin', 'patah', 'ping', 'prik', 'stres', 'tinggi']"
['taeh'],['taeh']
"['makin', 'rusak']","['makin', 'rusak']"
"['sampah', 'babi', 'darah', 'tinggi', 'cuih']","['babi', 'cuih', 'darah', 'sampah', 'tinggi']"
"['jangan', 'dowload', 'jelas', 'cok', 'sesat', 'pindah', 'pubg']","['cok', 'dowload', 'jangan', 'jelas', 'pindah', 'pubg', 'sesat']"
"['kunyuk', 'gelap', 'mlu']","['gelap', 'kunyuk', 'mlu']"
"['makin', 'lama', 'makin', 'rusak', 'server', 'busuk']","['busuk', 'lama', 'makin', 'rusak', 'server']"
"['knp', 'celasik', 'sinyal', 'jelek', 'pin', 'ijo', 'bukan', 'merah', 'mohon', 'rusak', 'minimal', 'rugi']","['bukan', 'celasik', 'ijo', 'jelek', 'knp', 'merah', 'minimal', 'mohon', 'pin', 'rugi', 'rusak', 'sinyal']"
"['sinyal', 'busuk', 'cape', 'cape', 'naikin', 'level', 'sinyal', 'buruk', 'buruk', 'sampah', 'asu', 'dasar', 'miskin']","['asu', 'buruk', 'busuk', 'cape', 'dasar', 'level', 'miskin', 'naikin', 'sampah', 'sinyal']"
"['anjingg', 'bangsdd', 'gajelas', 'ngent']","['anjingg', 'bangsdd', 'gajelas', 'ngent']"
"['lama', 'afk', 'bentar', 'selesai', 'hitung', 'afk', 'ah', 'benrin', 'benar', 'banget']","['afk', 'ah', 'banget', 'benar', 'benrin', 'bentar', 'hitung', 'lama', 'selesai']"
"['like', 'bintang', 'kasi', 'mqin', 'musuh', 'mudah']","['bintang', 'kasi', 'like', 'mqin', 'mudah', 'musuh']"
"['tolong', 'legends', 'malas', 'sekarang', 'pasti', 'lag', 'pakek', 'wifi', 'tetap', 'lag', 'bug']","['bug', 'lag', 'legends', 'malas', 'pakek', 'pasti', 'sekarang', 'tetap', 'tolong', 'wifi']"
"['sinyal', 'jelek', 'mati', 'masuk', 'bass']","['bass', 'jelek', 'masuk', 'mati', 'sinyal']"
"['ping', 'merah', 'frame', 'drop', 'lag', 'pernah', 'tingkat', 'dengar', 'keluh']","['dengar', 'drop', 'frame', 'keluh', 'lag', 'merah', 'pernah', 'ping', 'tingkat']"
['just'],['just']
"['kurang', 'bagus', 'banyak', 'gelap']","['bagus', 'banyak', 'gelap', 'kurang']"
"['wahai', 'tolong', 'klok', 'niat', 'beri', 'naek', 'lejen', 'mending', 'ben', 'ajy', 'tres', 'cok', 'anjy']","['ajy', 'anjy', 'ben', 'beri', 'cok', 'klok', 'lejen', 'mending', 'naek', 'niat', 'tolong', 'tres', 'wahai']"
['mantapp'],['mantapp']
['sampah'],['sampah']
"['satu', 'menang', 'tiga', 'kalah', 'enggk', 'gitu', 'minimal', 'darksystembocil', 'mati', 'mulai', 'season', 'kemarin', 'mytic', 'gabisa']","['darksystembocil', 'enggk', 'gabisa', 'gitu', 'kalah', 'kemarin', 'mati', 'menang', 'minimal', 'mulai', 'mytic', 'satu', 'season', 'tiga']"
"['thing', 'best']","['best', 'thing']"
